"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OR5BS1P",0.334280960100107,-0.790274969182233,0.750740613296248,-1.05266047311921,0.292496630579598,NA
"LALBA",0.323938184763531,-0.288839054860197,0.775992498753828,-0.372218874955681,0.709729893954311,NA
"CACNB3",1.25804143409532,0.29008594581048,0.482905844798242,0.600709121530052,0.548033742582841,NA
"DDX23",2.36377484471152,-1.47391203460868,0.488310079450876,-3.01839363272238,0.00254118591506322,NA
"RND1",0.924101935156907,-0.0668322763672559,0.55726066699898,-0.11993000820813,0.904538592919123,NA
"CCDC65",2.1023801387417,-0.684465921363188,0.447910041398934,-1.52813256703384,0.126479627060367,NA
"FKBP11",0.59940280933753,0.528197680033687,0.552251704787239,0.9564437292904,0.338848100689134,NA
"WNT10B",0.595583421087564,0.133618933846777,0.606654547449804,0.22025538984002,0.825672260765946,NA
"WNT1",0.283741633847687,0.236407193837064,0.841871040895924,0.280811647334344,0.778854869660955,NA
"DDN",0.299432434497507,-0.406532562896514,0.836536489459533,-0.485971105885848,0.626987652225648,NA
"PRKAG1",1.75483859165425,-0.6052599538925,0.448565725349101,-1.34932278524279,0.177233310099845,NA
"RP11-386G11.12",2.71009567398088,-0.266404229105374,0.359605831891002,-0.74082288294513,0.458800838642949,NA
"RHEBL1",0.523862255500623,-0.653214477348895,0.652756516181007,-1.00070158038493,0.316971103136433,NA
"DHH",0.70942579012897,-0.337017827427967,0.600262582620803,-0.561450667067262,0.57449035206495,NA
"LMBR1L",1.55006037630093,0.0275572086993942,0.453513060950694,0.0607638700451677,0.95154726465447,NA
"TUBA1A",2.12559357333524,0.941636505245064,0.393209622839354,2.39474430571037,0.0166319592404901,NA
"PRPH",0.300326941092436,-0.11708199776083,0.787759627755023,-0.148626552612874,0.881848319758445,NA
"TROAP",0.841939724855265,-0.900850665348508,0.593581246346827,-1.51765351566068,0.129101768251447,NA
"C1QL4",0.381418443231758,-0.829063008599944,0.760211914665913,-1.09056829103276,0.275462888523017,NA
"DNAJC22",1.06045890237961,-0.867351314836054,0.545144490284041,-1.59104848401592,0.111598664852093,NA
"KCNH3",1.67567119949045,-0.371581541647731,0.507510654100197,-0.732165007070709,0.464067859840523,NA
"MCRS1",1.2254797454233,0.503118221331289,0.468732541774686,1.07335884858008,0.283110140639311,NA
"FAM186B",2.36780407595202,-1.30398335935611,0.471458757367436,-2.76584820830858,0.00567749551616946,NA
"BCDIN3D",0.641192038218035,0.161296903939024,0.554010477519439,0.291144139838698,0.770941082671317,NA
"AQP2",0.634965115408019,0.120712526150109,0.61015063172557,0.197840532933189,0.843169832209687,NA
"AQP5",0.453813698755912,0.475031780326766,0.716038544886192,0.663416493035676,0.507063845712484,NA
"AQP6",0.784424961149104,-0.185242278014273,0.623442997651024,-0.297127850841567,0.766368902113617,NA
