"","Module","MMlightcyan","MMsalmon","MMbrown","MMyellow","MMblue","MMmidnightblue","MMturquoise","MMblack","MMcyan","MMgreen","MMtan","MMgreenyellow","MMpink","MMmagenta","MMpurple","MMred","MMgrey","p.MMlightcyan","p.MMsalmon","p.MMbrown","p.MMyellow","p.MMblue","p.MMmidnightblue","p.MMturquoise","p.MMblack","p.MMcyan","p.MMgreen","p.MMtan","p.MMgreenyellow","p.MMpink","p.MMmagenta","p.MMpurple","p.MMred","p.MMgrey","GS.IPAH","GS.CHD","GS.SLE","p.GS.IPAH","p.GS.CHD","p.GS.SLE"
"ZNF623","turquoise",-0.0320395967448997,0.113568560823871,0.183660660132297,-0.0611399347545301,0.329316271593118,0.225641419848956,0.297781070287818,-0.140798789000357,-0.015421190950921,0.0504475865686777,-0.121927919940038,-0.195494440970255,-0.148633873220572,-0.17213691473408,-0.181224541178927,-0.17898392846542,0.315946495378621,0.504116766862811,0.0175495325786555,0.000112813203203428,0.202084421740097,1.6360192271704e-12,1.88843897026034e-06,2.12794847033347e-10,0.00318174146041915,0.747855181871568,0.292692471012157,0.0107392166234084,3.87536982249026e-05,0.00183604197506578,0.00030016458345615,0.00013944408833286,0.000169048374080479,1.38259706847935e-11,0.102011592937147,-0.0939291889248969,-0.0531916433761825,0.0330099268982277,0.0497318579272979,0.267193891271174
"SCRIB","turquoise",-0.098367791962033,0.027014697285186,-0.178098659006045,0.202619815838318,-0.118513899024148,-0.337124299524599,-0.392779840092112,0.157509992819815,0.278608461180121,0.315750443936492,0.253660627353181,0.381762072856132,0.297401585754544,0.117359799619161,0.144586659747632,0.113615300091584,-0.158256636438999,0.0398373480205083,0.573288311173754,0.000182293507162534,1.97328350878151e-05,0.013170479002719,4.47781860563616e-13,1.42968786526617e-17,0.000953532321451731,3.11871397224328e-09,1.42543882651994e-11,7.63100771829842e-08,1.3049651558178e-16,2.24852098124588e-10,0.0140957137130196,0.00244718418967499,0.0175028119539049,0.000900976773518459,-0.137183461476038,0.0503797868198087,0.0336018335026157,0.00406414963870418,0.293342438057493,0.483542057616685
"PLEC","greenyellow",0.0127379649719821,0.0806412998982126,-0.184576475153027,0.251455088166489,-0.111763038827053,-0.389430065641583,-0.449256344070871,0.24333562579225,0.609144575283741,0.49664391843463,0.564377984527544,0.637592031392311,0.455696415946057,0.18028777039948,0.191911011715742,0.134336744347107,-0.149274280142761,0.790601621374418,0.0922426936957438,0.000104100477130511,9.96646998547488e-08,0.0194397191928265,2.82525211519867e-17,4.28258872819231e-23,2.60681698189257e-07,9.86268012050622e-46,1.3476250969392e-28,4.02234608381435e-38,3.10252559979803e-51,8.5786459114406e-24,0.000151174331625136,5.39282950073728e-05,0.00490868383571599,0.0017532912740182,-0.246005554417646,0.149784904993201,0.282341506923684,1.90726894426463e-07,0.00168977462902393,1.87845893779749e-09
"SPATC1","blue",-0.0179601398681609,0.123131018933882,0.141306088967002,-0.0158188003340692,0.391944479963471,0.112779120912932,0.240843176208111,0.00818845997942152,-0.0560192937109289,0.205655229494497,-0.0114201334719959,-0.065503187786596,-0.0444655848421958,-0.198208002797532,-0.151210212336942,-0.155545147269294,0.321540094628056,0.708104214816727,0.00998245588540856,0.00307293392794715,0.741582586807978,1.69561620407281e-17,0.0183552799179258,3.47834671448105e-07,0.864468617825969,0.242556135568991,1.46944054144741e-05,0.811837131158569,0.171668981136433,0.353755641766305,3.00543256586572e-05,0.00152347662926089,0.00110565292367259,5.73411776053864e-12,-0.0035035203363044,-0.124087612826833,-0.0375378445524506,0.941782283607544,0.00941492861070362,0.433779863931142
"OPLAH","grey",0.0135935624863306,0.0334394800350065,-0.143415211021971,-0.044933711253669,0.0445541586944378,-0.155951430084966,-0.126876606804198,0.189802566034692,0.109567134774294,0.287466312433461,0.105676540450309,0.198410080747317,0.263983663048662,-0.0403474119903809,-0.011335423446096,-0.0374033977083386,-0.017765816064769,0.776895963439653,0.485658896018308,0.0026558859374164,0.348706203065343,0.352796725427245,0.00107247500742766,0.00792049437323099,6.53186648122951e-05,0.0219754705186862,9.25075294783168e-10,0.0271759433080801,2.9486617706738e-05,2.11482092344995e-08,0.400140038994754,0.813207057458246,0.435429460215761,0.711120372715209,-0.116304154801926,0.071819953212866,-0.000549100940657014,0.0149915868403883,0.133873749848847,0.990867749126202
"SHARPIN","greenyellow",-0.0777292537302534,-0.0220657740273416,-0.141399002226348,0.15768079436743,-0.121848453835804,-0.310924926740885,-0.326485633706711,0.0359848295812835,0.426636317409537,0.264235453093354,0.251679727965291,0.453345889232604,0.312241381331752,0.183771022668133,0.259689453191366,0.246574384619482,-0.140008762559457,0.104654299519439,0.64550918495419,0.00305337587784997,0.000941266039433068,0.0107909458827918,2.99986300610006e-11,2.59336800413855e-12,0.453052993784911,9.32679628783701e-21,2.04822758349748e-08,9.70019188682001e-08,1.54883285684071e-23,2.45200596517078e-11,0.000111728054063496,3.63105825732513e-08,1.78360157914477e-07,0.00335817088704124,-0.173772015789966,0.0132642271626183,0.164424434459218,0.000262212612430469,0.782163591745214,0.000558744722397387
"MROH1","blue",0.0759193254789007,0.277965966106024,0.230926365071187,0.0541995663025759,0.593204228005827,0.177974133226946,0.293614455046571,-0.00834223220334538,-0.00315280626156246,0.411790848741041,0.0312883934253085,-0.0675353109530666,-0.0451337575247144,-0.227697095996343,-0.205232021935373,-0.209649575768374,0.528907105362263,0.113011507475997,3.40047378548361e-09,1.06250956984789e-06,0.258222104237136,6.93176882351104e-43,0.000184232792025954,3.88020157917978e-10,0.861948683620491,0.947601249942558,2.57778258869296e-19,0.514171551342936,0.158728513558166,0.346562393562566,1.51238423530955e-06,1.53150183152804e-05,9.90286756912421e-06,7.24617174519833e-33,0.0154944991606403,-0.0486508623858106,-0.0018562877688745,0.746697422662382,0.310243057019388,0.969134564262922
"BOP1","green",0.0625357282136959,0.26945298449757,-0.0281512572484299,0.192802488754929,0.0826945945111497,-0.204544233522554,-0.190852831300554,0.117196439244221,0.295437469609759,0.436660393254062,0.202928224551829,0.250096702999679,0.254440790747964,0.0464852144580092,0.0368155349436925,0.0163739882225767,0.0475262973094276,0.19195617681003,1.04754683915646e-08,0.557257428227086,4.97003654869248e-05,0.0842215530193459,1.63770530137366e-05,5.93875562279814e-05,0.0142311938263452,2.98692045954834e-10,9.0206786575729e-22,1.91543367418943e-05,1.17332933981871e-07,6.9390962591923e-08,0.332299197671193,0.442684470717549,0.732852701556184,0.321573178125079,-0.174090692977866,0.0793663792609953,0.0698833243513676,0.000255358751654221,0.0975233823545265,0.14470871396089
"HSF1","green",-0.0044473174196118,0.0267963532937385,0.0168807223875593,0.231605089930789,0.0509637374696847,-0.224245391088261,-0.195185688635167,-0.0334446721102667,0.202797145048767,0.343233184111709,0.136782748190699,0.225158187356921,0.281267765903528,0.141615128540212,0.0822188541104359,0.0596976014609462,0.0319201439156272,0.926139255709566,0.576392772324573,0.724914630349524,9.85872762010991e-07,0.287775959775319,2.19321898264134e-06,3.98823039969764e-05,0.485591122109578,1.93982146192212e-05,1.58334808656411e-13,0.00417448114918778,1.98903476937565e-06,2.17503755737334e-09,0.00300831865435476,0.0860280641519324,0.212952472124303,0.505708689697892,-0.241883888657874,0.157312995358557,0.0680887842850588,3.08486346854976e-07,0.000967863038235925,0.155334866828544
"DGAT1","grey",0.0320492873682801,0.0619549454790767,0.0262884191264716,0.252468022040152,0.0330696053932182,-0.165955314773966,-0.192280760825023,0.0932732236213124,0.398039248022833,0.380569003580041,0.3423282432151,0.396693149129804,0.275721182501101,0.0687343562269903,0.071055557261618,0.0255108071887135,0.024390101618448,0.503987737593719,0.196124350515697,0.583645101262871,8.81901215407273e-08,0.490500094708049,0.000494960915607137,5.21350778219404e-05,0.0513552647122548,4.82982964554296e-18,1.64980849049592e-16,1.8496339191078e-13,6.38795514769152e-18,4.59223260523012e-09,0.15144619902678,0.138073166425673,0.594829241917224,0.611117266601505,-0.164319782019124,0.0501788712235966,0.173047229177092,0.000563372340983217,0.29527419379427,0.000278445869993196
"CPSF1","turquoise",-0.0675846526357843,-0.0482791109751112,-0.168179812071398,0.188677792733183,-0.159800807004919,-0.325122697885745,-0.396090479377504,0.119536501206906,0.284282529602062,0.287954291686665,0.237752371285361,0.387552835949092,0.29372883417221,0.169076812544703,0.0858271360526469,0.114193380829014,-0.193441737788265,0.158423720790239,0.313959071918769,0.000414252176556807,7.22878543042874e-05,0.000800667435430337,3.23191949956861e-12,7.23683303116824e-18,0.0123958196078536,1.43887066981781e-09,8.64091430852831e-10,4.95240901529554e-07,4.12440933151473e-17,3.81723168588366e-10,0.000385317945027487,0.0730774207644736,0.0169338838368351,4.68635653590179e-05,-0.195746941496741,0.0996308388957933,0.103462769177828,3.78532380482101e-05,0.037346619823577,0.0305832270851089
"TONSL","tan",0.0605067039695307,0.0859490385000486,0.126446058593233,0.27497360222535,0.140233089520727,-0.105633664274894,-0.0643812643388647,0.0554534098057271,0.183205515753908,0.318137461646937,0.374021121923634,0.142117510559474,0.0623450781362805,0.0203862117199089,0.0660746536163681,-0.0123006225533853,0.134688852506025,0.206805178875084,0.0726693095906804,0.00813641135010066,5.07245254269599e-09,0.00330719251872829,0.0272386986190193,0.179142397770712,0.24735476168287,0.000117393993921244,9.81581417957673e-12,5.87403396364255e-16,0.0029059102276878,0.193317219376801,0.670845396618937,0.167952875027233,0.797632626104312,0.00479627931001062,-0.153790837456294,0.0363161973104728,0.0964963611119434,0.00126005708709532,0.448900706305644,0.0437851383099385
"CYHR1","green",-0.00783936317033466,0.0910609320188887,0.0913062876891013,0.218515395956291,0.157941652782856,-0.103726999690718,-0.0810602764794611,0.031961956258084,0.277058738248082,0.365054937556025,0.133703779155998,0.160517033085053,0.192851611341164,0.0300477919318008,0.071027409725187,0.0734534831303616,0.167238439868771,0.870194485686833,0.0571595813464142,0.0564901590905417,4.01280304780088e-06,0.000922813114186461,0.0301582141240294,0.090558143279708,0.505151165554006,3.84075376456023e-09,3.19237172572382e-15,0.00511673344932977,0.000757739673792767,4.94767460100679e-05,0.531001598252064,0.138229712135338,0.125230191498338,0.00044678349411023,-0.148013183619125,-0.0130784331661902,0.154756110399349,0.00191964289390238,0.785139731505497,0.00117280458351495
"RECQL4","yellow",-0.0193836662792619,0.0580320115914046,0.101404100439107,0.300345229317429,0.0767598332639395,-0.105989447851867,-0.108263931803758,0.0611431662045751,0.214080601296093,0.295340845052496,0.153483506629199,0.184857459097268,0.173738124202299,0.0313577135263565,0.0309720501183121,-0.0208321921151274,0.097417265267129,0.68615087367795,0.226018583046956,0.0340735378479193,1.46321433425136e-10,0.109067557192163,0.0267217132833981,0.0236121268740155,0.20206053360841,6.33500804814577e-06,3.02877184070364e-10,0.00128906649614092,0.000101556823833368,0.000262951551530546,0.513239374903405,0.51843666484511,0.664079815480503,0.0418031634887756,-0.122031276473082,0.0112418874710748,-0.00117625126502276,0.0106722644309239,0.81472037831853,0.980438964660463
"ZNF34","grey",0.00498434274145984,0.0638507256831953,0.192188165124091,0.0725601417276398,0.224505564648466,0.133123338330337,0.180200343621081,0.052551546396425,-0.0795589901250047,0.0595098779298429,0.0080091446542932,-0.0864655675807153,-0.0755382492527393,-0.107619734960858,-0.122450670435504,-0.158148892719241,0.246512440326917,0.91725058992764,0.18275928123957,5.25787893481332e-05,0.129901827689545,2.13306244622543e-06,0.00531446449973831,0.000152315080807964,0.273001216744596,0.0967104922928474,0.214397333949504,0.867408872279959,0.0709606268329184,0.114836154034674,0.0244593760384821,0.010404370068961,0.000908391856201627,1.79668432197911e-07,0.0188128501975327,-0.086139070031161,0.0567690705370705,0.694923466500739,0.0720368220336565,0.236299152606965
"RPL8","purple",-0.0740006412411337,-0.123531288743516,-0.226300499648978,0.214926053311289,-0.299823585787123,-0.381020843477777,-0.483571039200117,-0.0202685943905516,0.193928148176521,0.0143672224881451,0.16823526702851,0.191356106017171,0.147526121851252,0.194604235507831,0.944059100922786,0.550403730589813,-0.297825995524671,0.122433989320038,0.00974138971794403,1.7590616955769e-06,5.8111514399636e-06,1.57952894655327e-10,1.50978741314718e-16,5.42196338992436e-27,0.672634135515692,4.48082687988276e-05,0.764562022038711,0.000412406311859968,5.67291115505829e-05,0.00198766900772874,4.20926298157148e-05,1.07841883913033e-211,5.62586126679333e-36,2.11409814780236e-10,-0.147900731036269,0.150793321241092,-0.016203662323031,0.00193515679486571,0.00157049217698359,0.735527339979287
"WASHC1","turquoise",0.0741494874088029,0.0643456714901318,0.195257732859101,-0.0599633910160099,0.274178712135777,0.219173624226019,0.323678612493755,0.0872059763717526,-0.152194182242485,0.0241270069900138,-0.10933649962964,-0.154195562849586,-0.0921164774751372,-0.215293213250735,-0.178623911338585,-0.224346473433159,0.314834883503779,0.121681799129585,0.179383375325189,3.96162082520793e-05,0.210918756947184,5.6364131705212e-09,3.74681633680231e-06,4.07593090180091e-12,0.0685687387445885,0.00141758628932865,0.614969378869937,0.0222577457071279,0.00122277064840757,0.0543256925437673,5.59675941521111e-06,0.000174322119760501,2.16965665613496e-06,1.64327964123971e-11,0.0363237760858237,-0.120540328115953,-0.0611739624931863,0.448805990970791,0.0116747832739662,0.201832978419728
"KANK1","turquoise",0.0376647504108812,0.117691754678535,0.616262815047548,0.0608517324229445,0.528603399808698,0.553188164644701,0.752994227955426,-0.255596019327165,-0.300013944963075,-0.0693391825011852,-0.274327187807487,-0.421620254346159,-0.265409382816837,-0.405817073711042,-0.392944654529174,-0.44804202499965,0.560291875078708,0.432226099987255,0.0138239024673733,4.67517302398696e-47,0.204223182925673,7.98849925210124e-33,2.14140458888466e-36,4.37470662233662e-81,6.02459823710372e-08,1.53607606327146e-10,0.147870438629376,5.52664980178969e-09,2.91621974900898e-20,1.76360794956961e-08,9.36194743930916e-19,1.38229038048172e-17,5.77720099105332e-23,1.7475692010362e-37,0.0430216342652413,-0.0880886009731871,-0.134493710952608,0.36961901485875,0.065804126579569,0.00485828481902867
"DMRT1","turquoise",0.00531555585320511,0.167136207793319,0.435711308634767,-0.0630020032925251,0.53754863504064,0.426259723373866,0.627812567398905,-0.245617477184638,-0.252469748945907,-0.0300667454600482,-0.22302236740454,-0.392374658122935,-0.227686627961655,-0.341772827738823,-0.258491063262683,-0.308263376321122,0.537384417359522,0.911773523461969,0.000450455904804087,1.12913568032542e-21,0.18865707433875,4.33274084453749e-34,1.01669488147657e-20,2.80368018443036e-49,1.99633583774526e-07,8.8171693239514e-08,0.530742394611288,2.49842935417097e-06,1.55311023308732e-17,1.51410340089957e-06,2.03428479424127e-13,4.21503394484533e-08,4.49619019146609e-11,4.57447055576188e-34,0.024615407983505,-0.0870555499925341,-0.104276711266252,0.607826930544429,0.0690492702339284,0.0292901922662646
"PUM3","turquoise",0.0235416322547366,0.0263738748536292,0.676080184755466,0.19785008582587,0.357320360692487,0.512959051201247,0.692996129532194,-0.210084342090112,-0.231169289706361,-0.170876115297486,-0.255861123363359,-0.416505017452759,-0.276312017158929,-0.326729176166292,-0.324937193765362,-0.390890745884019,0.472207400844666,0.623578102612506,0.582421996937516,1.1364544104162e-59,3.10853310057011e-05,1.31847154521565e-14,1.06542911978627e-30,8.45485139319325e-64,9.48212885919631e-06,1.03444592304482e-06,0.000332865115499796,5.83178324494067e-08,9.14593267948336e-20,4.24418289051983e-09,2.49305339780913e-12,3.32992754700144e-12,2.10126511493519e-17,1.18560416075628e-25,0.0563116009166301,-0.0993720861753865,-0.0960494864992282,0.240103124264631,0.0378458340970013,0.0447750482416551
"GLIS3","turquoise",0.0716347477848398,0.100988905623218,0.526481452461836,-0.157002670695856,0.533895711218148,0.600857957797614,0.84922326390957,-0.192630603228511,-0.279188135103184,-0.152434991023177,-0.251447851733042,-0.400735729365792,-0.24392090520184,-0.537783592403534,-0.462882425605219,-0.464739309180725,0.572203149746174,0.134882075262068,0.034817147753327,1.5747553261208e-32,0.000990841505966487,1.43945827044963e-33,3.11811514695985e-44,1.02551570215607e-122,5.04903737078159e-05,2.88404129778539e-09,0.00139272287252087,9.97516389638516e-08,2.74797560189275e-18,2.4349964474134e-07,4.00871677673238e-34,1.36942893639833e-24,8.4632564758564e-25,2.27869207872529e-39,0.098570732245722,-0.171171074327042,0.0122609492502275,0.039427924031619,0.00032493011024859,0.798271259724815
"SLC1A1","turquoise",0.11295470838716,0.0960722868839744,0.377414127108267,-0.0977402479499117,0.474105391860137,0.472203636129404,0.591624610652479,-0.168386247269385,-0.196502564034723,-0.0295240118653899,-0.170274905094831,-0.364172505608256,-0.242336847678187,-0.348794900808017,-0.302946849836295,-0.317373818501225,0.477691981341494,0.0181733268541792,0.0447240896168143,3.05289763887422e-16,0.041126208053498,7.1389726071908e-26,1.1867939601557e-25,1.30127274685614e-42,0.000407419529960068,3.52753320938453e-05,0.538189910752114,0.000349601536794053,3.76040287880297e-15,2.92731644436191e-07,6.02324456477208e-14,9.9686100579583e-11,1.1064113772508e-11,2.713666930196e-26,0.0422901139624703,-0.104087666540925,-0.0303130712670385,0.377821104039764,0.0295862551177163,0.527379536001835
"SPATA6L","turquoise",0.0281641485856085,0.226593243928866,0.377402514830541,-0.0948114669019623,0.413954200581216,0.435668687703788,0.586843020993916,-0.0918345879148416,-0.224063671561422,-0.0481550298733791,-0.198736359037702,-0.321772136710345,-0.127763932502412,-0.363321545320045,-0.349880301293566,-0.337338380865603,0.448206652568034,0.557076854159696,1.70435906206082e-06,3.05978328476573e-16,0.0476161999277025,1.60551384240142e-19,1.14055889352616e-21,8.57476903821197e-42,0.0550708190866939,2.23619502542024e-06,0.315205850722258,2.85913750077282e-05,5.52634917399607e-12,0.00749156704501844,4.40160658437938e-15,4.97666965681998e-14,4.31928607514802e-13,5.54781756142818e-23,0.0783949205002882,-0.108846561809831,-0.0264945020093888,0.10170657282663,0.0228678262682557,0.580697526292145
"AK3","grey",0.0476249414942766,-0.00159047968379108,0.256482726629203,0.207298338812005,0.0836315276448247,0.0264581553129294,0.117774244577312,0.0751003568073756,0.0439703634113673,-0.0141905682114942,-0.0426287013749824,-0.0418822181598038,-0.0843753952963015,-0.0562153214608504,-0.087307512032512,-0.0726533097917551,0.208436272637199,0.320568687204936,0.973552541467584,5.4027605535741e-08,1.25040137474449e-05,0.0807532717857968,0.581216883238443,0.0137570778228979,0.116961275795004,0.359147200204782,0.767373189144625,0.374010930337472,0.382442736928477,0.0780827608872041,0.240909159520816,0.0682459378545613,0.129408406986273,1.11730567518736e-05,0.0714146611311701,-0.13176128879352,-0.0286441053045391,0.136087900597831,0.00580571786012725,0.550374201297852
"RCL1","turquoise",-0.123327361602049,-0.154343019612858,-0.548997060232059,-0.0347892065223949,-0.469369283669989,-0.485735930683889,-0.677860242480574,0.290384018455278,0.32546837083066,0.0889279287916397,0.234207225243177,0.542880274778804,0.41598031846037,0.147419917336652,0.212224739309171,0.143936552357713,-0.531177778192667,0.00986355285708467,0.00120944012142555,9.13312875347997e-36,0.468213328272602,2.51657142819677e-25,2.97291752234255e-27,4.30693667345195e-60,6.14105146026664e-10,3.0567530410053e-12,0.0632607130886858,7.38333672950188e-07,7.31427236089941e-35,1.02723214580084e-19,0.00200279197489755,7.64725913449754e-06,0.00256108091122911,3.48390218623263e-33,-0.0883064196126885,0.146895644039062,0.10489651097313,0.0651361339997554,0.00207899925338842,0.0283372752240964
"JAK2","turquoise",-0.0520966462751098,-0.0828184244251296,0.182773167490896,-0.12715339381356,-0.0160013145036787,0.288730727061219,0.349000256266473,-0.0968839325253324,-0.175488641182922,-0.237292171871702,-0.214360233538509,-0.243885773325758,-0.183617984389759,-0.278544267848957,-0.229698332970131,-0.0859487401000098,0.029956955043255,0.277180255517072,0.0837563912259961,0.000121906750021078,0.00778440257577059,0.738708975939026,7.75028313153848e-10,5.80994632753374e-14,0.0429415711599486,0.000227224280086222,5.21776876853948e-07,6.15695034099626e-06,2.4449948975878e-07,0.000113235466131324,3.14581371062476e-09,1.21592085179545e-06,0.0726703063148689,0.532244748212885,0.120528942905744,-0.0593580782271278,0.0295741569889518,0.0116827486758655,0.215570839857506,0.537499622689883
"PLGRKT","turquoise",0.0295279434160265,0.0209209788298178,0.326021270959135,-0.147864257826426,0.238657873376561,0.435864670053197,0.572051334932229,-0.130882166597161,-0.246810754807715,-0.15546937048811,-0.220722819007099,-0.317693939248288,-0.153254289530206,-0.335732667600576,-0.328843707145631,-0.327141332755215,0.27636039500834,0.538135773775019,0.662736137751397,2.79568600432806e-12,0.00194021320615472,4.4676467198221e-07,1.08895741510574e-21,2.41097678088458e-39,0.00614408339267508,1.73451796174956e-07,0.00111194470143914,3.1856522991733e-06,1.05230150133186e-11,0.00131110121453615,5.656311760182e-13,1.76739961802949e-12,2.33186030858306e-12,4.21684588017822e-09,0.0803480463828672,-0.0964339524579309,-0.0462858431700164,0.0934366103204896,0.0439222687244856,0.334379250882176
"PDCD1LG2","turquoise",0.0756539703275618,0.0613366980209021,0.358286327334227,-0.0874025819960275,0.360949305738862,0.41437345857772,0.568423016072354,-0.207291747156084,-0.148023277666919,-0.112530676095317,-0.245206322017045,-0.314986029296691,-0.275169132607441,-0.334482980257241,-0.300455048472144,-0.310490510352659,0.388864960941092,0.114279639572749,0.200633609181331,1.1067655830544e-14,0.067944822353205,6.81011292384948e-15,1.46416344579147e-19,9.20743931210796e-39,1.25121456146783e-05,0.00191825590587294,0.0186154459031361,2.09506601277052e-07,1.6052027019396e-11,4.94234554098195e-09,6.96972524578403e-13,1.43981234381318e-10,3.20558109859894e-11,3.16686008713731e-17,0.0415895320198899,-0.106175669717469,-0.0618242655144332,0.385780182016837,0.0264544990289627,0.197071257852226
"MLANA","turquoise",0.0384516464973557,0.0357968091431496,0.196463191728206,-0.109288591316388,0.212566250996624,0.212148639391931,0.365978233555743,-0.118225493474557,-0.192091600489165,-0.113224778158708,-0.170908981935301,-0.270031667838307,-0.199664287534507,-0.206824187252959,-0.212046085975855,-0.21417554712908,0.214613147389544,0.422663764180981,0.455418607786587,3.54054471871365e-05,0.02231677339892,7.38779541562779e-06,7.70624756338697e-06,2.68821452840942e-15,0.0133965310809977,5.30453169820549e-05,0.0178965383570854,0.000331972072694546,9.71605601703763e-09,2.61839612767005e-05,1.31019613112497e-05,7.78642736587529e-06,6.27400715586555e-06,6.00002476445881e-06,0.11803250184468,-0.114340609181037,-0.064564816881626,0.0135496996799536,0.0167915966210765,0.177903482580492
"GLDC","turquoise",0.0357985197673134,0.194352952122779,0.372114695240145,-0.0464359232001121,0.545282498839011,0.343069300712042,0.553791373474224,-0.175860357781186,-0.193749444493823,0.0853917807739042,-0.215292735664648,-0.289899852909173,-0.201529203800923,-0.35069381992868,-0.318724554514788,-0.286594657666154,0.518690103819779,0.455397054065183,4.30832645373564e-05,8.45620456140897e-16,0.332812679703097,3.247392686011e-35,1.62861529308377e-13,1.73500804203487e-36,0.000220246870996306,4.55532653077046e-05,0.0745502047609641,5.59703332219955e-06,6.57521929345383e-10,2.19143884359469e-05,4.31122321871525e-14,8.95066521343197e-12,1.04457578113016e-09,1.82731467819394e-31,0.0583929104987268,-0.11187552311858,-0.0704665178267674,0.223140129291458,0.0193169830882838,0.141377671323688
"KDM4C","turquoise",0.128849562064189,0.011586540772209,0.443284691663072,-0.158231245035901,0.37665009980891,0.524352641326989,0.735587457861716,-0.176293039262001,-0.198687424186402,-0.159936937151677,-0.270560393355489,-0.375061408945387,-0.299997856336737,-0.446289648374227,-0.411470576984229,-0.428950404890443,0.427025843706568,0.00699509091921316,0.809147675114032,1.8452877198748e-22,0.00090271919509153,3.54000592561256e-16,3.09621874274428e-32,1.38335396812854e-75,0.000212377699105539,2.87239812253586e-05,0.000792339097876331,9.06902449505008e-09,4.81003306508502e-16,1.5397030818479e-10,8.88011231954469e-23,2.76415410300971e-19,5.47679409511472e-21,8.52979439225318e-21,0.175618785714979,-0.17502377206307,-0.0234826765768964,0.00022475817561027,0.000236241264711657,0.62444799882856
"DMAC1","turquoise",0.0921591878843262,-0.00820393045686954,0.420928762126971,-0.079833081155166,0.270047257253,0.503432578303961,0.631345730757789,-0.186689880724254,-0.252529721462918,-0.206391020396583,-0.264538342808457,-0.350950627421438,-0.276958116644951,-0.373134237432432,-0.35197727553875,-0.349010797730823,0.347865266793654,0.0542135295716654,0.864215033597234,3.40740097121557e-20,0.0955630467885637,9.6963541040957e-09,1.85630290130277e-29,5.61228666981231e-50,8.63490185407991e-05,8.75340095158049e-08,1.36719013334908e-05,1.97080489674773e-08,4.11987852941569e-14,3.89286417190673e-09,6.96114215895422e-16,3.43466870803579e-14,5.79919915598449e-14,7.0887893142571e-14,0.0945628953813403,-0.108058635103553,-0.0796149918114308,0.0482044905673244,0.0238793356887847,0.0964751603436872
"PTPRD","turquoise",0.062740728705282,-0.0566611761874167,0.457165497562261,-0.261663795717075,0.134361086646582,0.653777130626416,0.834714878065812,-0.191529034438803,-0.388862781065005,-0.392350237966294,-0.345925800078812,-0.452132185773309,-0.304625797025737,-0.511616498120915,-0.508722354990273,-0.500489609092111,0.225031409301507,0.190500536740988,0.237192470129733,5.91614994635533e-24,2.8354288569985e-08,0.00490083723368985,1.24255123007611e-54,8.96367914048066e-115,5.58418777299094e-05,3.16825342320486e-17,1.56087474908296e-17,9.94042530182405e-14,2.0975705010046e-23,7.76585726561967e-11,1.60254107222219e-30,3.83985676899179e-30,4.40794895006417e-29,2.01626416489967e-06,0.150779092893231,-0.0332873942170833,-0.0528808151564546,0.00157212004760962,0.487646384819547,0.270003244133778
"TYRP1","turquoise",0.0316729317152458,-0.0669361007075682,0.241873734888993,-0.114301139758556,0.0357896720323193,0.367710724968311,0.425081368198812,-0.137673458822189,-0.207446319211139,-0.205676357920226,-0.19906663489407,-0.251528125700652,-0.126151215494009,-0.252324759165366,-0.255794713395714,-0.244435487089371,0.0741355815593542,0.509011592154426,0.16246532590549,3.08848696105101e-07,0.0168296384244634,0.455508540960319,1.94419276876335e-15,1.33074015163503e-20,0.00393282296065448,1.23227735302595e-05,1.46640566108708e-05,2.77114273535628e-05,9.87913026766624e-08,0.00828728659735246,8.9731931068264e-08,5.87951733315793e-08,2.29298243433341e-07,0.12175191911671,0.0980060012694735,0.0205496781268642,-0.0213325079864969,0.0405761647774308,0.668362464993276,0.656522322695729
"LURAP1L","turquoise",0.053262676710142,0.0209609519162499,0.263305090592899,-0.110118950648327,0.0622812760794492,0.288226386921927,0.428322163177511,-0.0600248432121148,-0.201462600034075,-0.244212592086065,-0.224017192390098,-0.248945985012453,-0.152363077116569,-0.280861160620315,-0.295659878053703,-0.287119222934671,0.154796304264925,0.266554694121171,0.662131546845778,2.30488651156899e-08,0.0213126666659635,0.193774273265623,8.31803001582596e-10,6.33099242895108e-21,0.21045054847591,2.20547712574803e-05,2.35348950020609e-07,2.24731593218072e-06,1.34629812555743e-07,0.00140010566212742,2.29881775494235e-09,2.89271491721661e-10,9.70976558307145e-10,0.00116929504012686,0.105755032467461,-0.0641797371823583,-0.0288416507666997,0.0270613813560585,0.180509986085867,0.547626996638731
"MPDZ","turquoise",0.0770385157152545,0.0176870747753095,0.45834390777858,-0.101672384974241,0.130305339185229,0.523033871410165,0.68232594959018,-0.211240061497423,-0.326804843270655,-0.327460046329758,-0.343828129815955,-0.423949569662997,-0.270454481850778,-0.367562054244742,-0.388980103773709,-0.397612214623091,0.198855746926676,0.107784100023264,0.712343827232751,4.38554748197297e-24,0.0336002729995506,0.00637560942365921,4.69553633954928e-32,3.66273365284871e-61,8.44486444487404e-06,2.46266580069348e-12,2.21424025945579e-12,1.42913538744447e-13,1.72165280164016e-20,9.19519728772599e-09,1.99916539985028e-15,3.09411295654304e-17,5.27854292711693e-18,2.82702807377937e-05,0.128419893326777,-0.0839368757922658,-0.0474487662555864,0.00718795205113838,0.0796482519550846,0.32236411049542
